iso3;anio;valor_en_porcentaje
IDN;2022;10.204954
IND;2022;11.543422
IRL;2022;20.13166
IRN;2022;1.2167524
ISR;2022;6.465607
ITA;2022;16.598764
JPN;2022;15.127815
KAZ;2022;4.03933
KOR;2022;16.791805
LTU;2022;12.488818
LUX;2022;10.850782
LVA;2022;26.908577
MAR;2022;7.263463
MEX;2022;10.075467
MKD;2022;13.73907
MYS;2022;8.150381
NLD;2022;15.435532
NOR;2022;71.628395
NZL;2022;43.069603
PAK;2022;16.4327
PER;2022;27.61327
PHL;2022;12.511821
POL;2022;9.370145
PRT;2022;28.967491
ROU;2022;25.794762
RUS;2022;13.683644
SVK;2022;31.098017
SVN;2022;34.78444
SWE;2022;73.709915
THA;2022;7.3274584
TTO;2022;0.008836989
TUR;2022;18.845089
TWN;2022;8.884109
UKR;2022;31.416222
USA;2022;18.942993
UZB;2022;2.445178
VEN;2022;28.314623
ARG;2022;14.681846
VNM;2022;26.753923
BRA;2022;49.713047
CHL;2022;28.114304
ZAF;2022;5.763209
OWID_WRL;2022;18.208134
